Unnamed: 0,product_id,store_id,date,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,promo_discount_type_2,product_length,product_depth,product_width,cluster_id,hierarchy1_id,hierarchy2_id,hierarchy3_id,hierarchy4_id,hierarchy5_id,storetype_id,store_size,city_id
5773471,P0145,S0090,2018-01-25,0.0,0.0,5.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
5790105,P0145,S0090,2018-01-26,0.0,0.0,5.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
5806722,P0145,S0090,2018-01-27,0.0,0.0,5.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
5823292,P0145,S0090,2018-01-28,1.0,6.02,4.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
5839928,P0145,S0090,2018-01-29,0.0,0.0,4.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
5856530,P0145,S0090,2018-01-30,0.0,0.0,4.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
5873165,P0145,S0090,2018-01-31,0.0,0.0,4.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
5889799,P0145,S0090,2018-02-01,0.0,0.0,4.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
5906509,P0145,S0090,2018-02-02,0.0,0.0,4.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
5923273,P0145,S0090,2018-02-03,0.0,0.0,4.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
5939979,P0145,S0090,2018-02-04,0.0,0.0,4.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
5956755,P0145,S0090,2018-02-05,0.0,0.0,4.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
5973470,P0145,S0090,2018-02-06,0.0,0.0,4.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
5990177,P0145,S0090,2018-02-07,0.0,0.0,4.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6006893,P0145,S0090,2018-02-08,0.0,0.0,4.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6023635,P0145,S0090,2018-02-09,1.0,6.02,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6040486,P0145,S0090,2018-02-10,0.0,0.0,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6057298,P0145,S0090,2018-02-11,0.0,0.0,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6074178,P0145,S0090,2018-02-12,0.0,0.0,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6091024,P0145,S0090,2018-02-13,0.0,0.0,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6107849,P0145,S0090,2018-02-14,0.0,0.0,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6124717,P0145,S0090,2018-02-15,0.0,0.0,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6141599,P0145,S0090,2018-02-16,0.0,0.0,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6158576,P0145,S0090,2018-02-17,0.0,0.0,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6175487,P0145,S0090,2018-02-18,0.0,0.0,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6192440,P0145,S0090,2018-02-19,0.0,0.0,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6209368,P0145,S0090,2018-02-20,0.0,0.0,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6226312,P0145,S0090,2018-02-21,0.0,0.0,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6243266,P0145,S0090,2018-02-22,0.0,0.0,3.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6260207,P0145,S0090,2018-02-23,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6277173,P0145,S0090,2018-02-24,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6294042,P0145,S0090,2018-02-25,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6310942,P0145,S0090,2018-02-26,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6327802,P0145,S0090,2018-02-27,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6344635,P0145,S0090,2018-02-28,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6361443,P0145,S0090,2018-03-01,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6378252,P0145,S0090,2018-03-02,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6395135,P0145,S0090,2018-03-03,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6412053,P0145,S0090,2018-03-04,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6428960,P0145,S0090,2018-03-05,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6445865,P0145,S0090,2018-03-06,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6462806,P0145,S0090,2018-03-07,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6479696,P0145,S0090,2018-03-08,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6496580,P0145,S0090,2018-03-09,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6513517,P0145,S0090,2018-03-10,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6530549,P0145,S0090,2018-03-11,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6547574,P0145,S0090,2018-03-12,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6564590,P0145,S0090,2018-03-13,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6581631,P0145,S0090,2018-03-14,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6598716,P0145,S0090,2018-03-15,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6615815,P0145,S0090,2018-03-16,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6632990,P0145,S0090,2018-03-17,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6650264,P0145,S0090,2018-03-18,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6667510,P0145,S0090,2018-03-19,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6684723,P0145,S0090,2018-03-20,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6701989,P0145,S0090,2018-03-21,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6719372,P0145,S0090,2018-03-22,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6736773,P0145,S0090,2018-03-23,0.0,0.0,9.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6754147,P0145,S0090,2018-03-24,1.0,6.02,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6771541,P0145,S0090,2018-03-25,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6788905,P0145,S0090,2018-03-26,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6806257,P0145,S0090,2018-03-27,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6823621,P0145,S0090,2018-03-28,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6840976,P0145,S0090,2018-03-29,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6858350,P0145,S0090,2018-03-30,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6875957,P0145,S0090,2018-03-31,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6893668,P0145,S0090,2018-04-01,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6911365,P0145,S0090,2018-04-02,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6929052,P0145,S0090,2018-04-03,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6946707,P0145,S0090,2018-04-04,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6964430,P0145,S0090,2018-04-05,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
6982203,P0145,S0090,2018-04-06,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
7000060,P0145,S0090,2018-04-07,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
7018005,P0145,S0090,2018-04-08,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
7035924,P0145,S0090,2018-04-09,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
7053786,P0145,S0090,2018-04-10,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
7071642,P0145,S0090,2018-04-11,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
7089548,P0145,S0090,2018-04-12,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
7107516,P0145,S0090,2018-04-13,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
7125538,P0145,S0090,2018-04-14,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
7143607,P0145,S0090,2018-04-15,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
7161637,P0145,S0090,2018-04-16,0.0,0.0,8.0,6.5,PR14,,PR03,,,,4.0,12.5,4.0,cluster_0,H00,H0001,H000105,H00010500,H0001050001,ST02,28,C036
