Unnamed: 0,product_id,store_id,date,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,promo_discount_type_2,product_length,product_depth,product_width,cluster_id,hierarchy1_id,hierarchy2_id,hierarchy3_id,hierarchy4_id,hierarchy5_id,storetype_id,store_size,city_id
19213959,P0718,S0059,2019-12-17,,,,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C014
19234066,P0718,S0059,2019-12-18,,,,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C014
19254186,P0718,S0059,2019-12-19,,,,23.75,PR14,,PR02,low,25.0,PR02,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C014
19274302,P0718,S0059,2019-12-20,,,,23.75,PR14,,PR02,low,25.0,PR02,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C014
19294358,P0718,S0059,2019-12-21,,,,23.75,PR14,,PR02,low,25.0,PR02,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C014
19314331,P0718,S0059,2019-12-22,,,,23.75,PR14,,PR02,low,25.0,PR02,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C014
19334404,P0718,S0059,2019-12-23,,,,23.75,PR14,,PR02,low,25.0,PR02,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C014
19354468,P0718,S0059,2019-12-24,,,,23.75,PR14,,PR02,low,25.0,PR02,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C014
19374511,P0718,S0059,2019-12-25,,,,23.75,PR14,,PR02,low,25.0,PR02,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C014
19394501,P0718,S0059,2019-12-26,,,,23.75,PR14,,PR02,low,25.0,PR02,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C014
19414469,P0718,S0059,2019-12-27,,,,23.75,PR14,,PR02,low,25.0,PR02,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C014
19434328,P0718,S0059,2019-12-28,,,,23.75,PR14,,PR02,low,25.0,PR02,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C014
19454117,P0718,S0059,2019-12-29,,,,23.75,PR14,,PR02,low,25.0,PR02,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C014
18145216,P0030,S0059,2019-10-26,0.0,0.0,6.0,36.9,PR03,verylow,PR03,,,,9.0,9.0,37.0,cluster_0,H03,H0312,H031205,H03120508,H0312050800,ST03,15,C014
18165224,P0030,S0059,2019-10-27,0.0,0.0,6.0,36.9,PR03,verylow,PR03,,,,9.0,9.0,37.0,cluster_0,H03,H0312,H031205,H03120508,H0312050800,ST03,15,C014
18185161,P0030,S0059,2019-10-28,0.0,0.0,6.0,36.9,PR03,verylow,PR03,,,,9.0,9.0,37.0,cluster_0,H03,H0312,H031205,H03120508,H0312050800,ST03,15,C014
