Unnamed: 0,product_id,store_id,date,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,promo_discount_type_2,product_length,product_depth,product_width,cluster_id,hierarchy1_id,hierarchy2_id,hierarchy3_id,hierarchy4_id,hierarchy5_id,storetype_id,store_size,city_id
1291,P0089,S0001,2017-01-02,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
14426,P0089,S0001,2017-01-03,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
27538,P0089,S0001,2017-01-04,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
40617,P0089,S0001,2017-01-05,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
53708,P0089,S0001,2017-01-06,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
66870,P0089,S0001,2017-01-07,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
79992,P0089,S0001,2017-01-08,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
93078,P0089,S0001,2017-01-09,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
106170,P0089,S0001,2017-01-10,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
119309,P0089,S0001,2017-01-11,1.0,5.08,1.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
132466,P0089,S0001,2017-01-12,0.0,0.0,1.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
145614,P0089,S0001,2017-01-13,0.0,0.0,1.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
158783,P0089,S0001,2017-01-14,0.0,0.0,1.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
171967,P0089,S0001,2017-01-15,0.0,0.0,1.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
185165,P0089,S0001,2017-01-16,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
198388,P0089,S0001,2017-01-17,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
211653,P0089,S0001,2017-01-18,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
224928,P0089,S0001,2017-01-19,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
238206,P0089,S0001,2017-01-20,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
251547,P0089,S0001,2017-01-21,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
264807,P0089,S0001,2017-01-22,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
278079,P0089,S0001,2017-01-23,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
291410,P0089,S0001,2017-01-24,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
304744,P0089,S0001,2017-01-25,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
318070,P0089,S0001,2017-01-26,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
331392,P0089,S0001,2017-01-27,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
344701,P0089,S0001,2017-01-28,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
357965,P0089,S0001,2017-01-29,1.0,5.08,1.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
371222,P0089,S0001,2017-01-30,0.0,0.0,1.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
384462,P0089,S0001,2017-01-31,1.0,5.08,0.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
410895,P0089,S0001,2017-02-02,0.0,0.0,1.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
424175,P0089,S0001,2017-02-03,0.0,0.0,1.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
437517,P0089,S0001,2017-02-04,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
450806,P0089,S0001,2017-02-05,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
464092,P0089,S0001,2017-02-06,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
477407,P0089,S0001,2017-02-07,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
490724,P0089,S0001,2017-02-08,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
504063,P0089,S0001,2017-02-09,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
517388,P0089,S0001,2017-02-10,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
530739,P0089,S0001,2017-02-11,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
544059,P0089,S0001,2017-02-12,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
557357,P0089,S0001,2017-02-13,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
570669,P0089,S0001,2017-02-14,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
583983,P0089,S0001,2017-02-15,0.0,0.0,2.0,5.99,PR14,,PR03,,,,2.0,15.0,8.0,cluster_0,H03,H0315,H031512,H03151215,H0315121500,ST04,41,C031
