Unnamed: 0,product_id,store_id,date,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,promo_discount_type_2,product_length,product_depth,product_width,cluster_id,hierarchy1_id,hierarchy2_id,hierarchy3_id,hierarchy4_id,hierarchy5_id,storetype_id,store_size,city_id
4467367,P0718,S0105,2017-11-05,3.0,38.89,11.0,14.0,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST04,25,C032
4483415,P0718,S0105,2017-11-06,0.0,0.0,11.0,14.0,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST04,25,C032
4499494,P0718,S0105,2017-11-07,0.0,0.0,11.0,14.0,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST04,25,C032
4515584,P0718,S0105,2017-11-08,0.0,0.0,11.0,14.0,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST04,25,C032
4531701,P0718,S0105,2017-11-09,0.0,0.0,11.0,14.0,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST04,25,C032
4547780,P0718,S0105,2017-11-10,0.0,0.0,11.0,14.0,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST04,25,C032
4563880,P0718,S0105,2017-11-11,0.0,0.0,11.0,14.0,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST04,25,C032
4579934,P0718,S0105,2017-11-12,0.0,0.0,11.0,14.0,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST04,25,C032
4596050,P0718,S0105,2017-11-13,0.0,0.0,11.0,14.0,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST04,25,C032
4612196,P0718,S0105,2017-11-14,0.0,0.0,11.0,14.0,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST04,25,C032
