Unnamed: 0,product_id,store_id,date,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,promo_discount_type_2,product_length,product_depth,product_width,cluster_id,hierarchy1_id,hierarchy2_id,hierarchy3_id,hierarchy4_id,hierarchy5_id,storetype_id,store_size,city_id
11971088,P0718,S0081,2018-12-21,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
11990485,P0718,S0081,2018-12-22,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12009785,P0718,S0081,2018-12-23,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12029010,P0718,S0081,2018-12-24,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12048233,P0718,S0081,2018-12-25,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12067443,P0718,S0081,2018-12-26,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12086521,P0718,S0081,2018-12-27,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12105621,P0718,S0081,2018-12-28,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12124877,P0718,S0081,2018-12-29,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12144118,P0718,S0081,2018-12-30,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12163309,P0718,S0081,2018-12-31,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12182370,P0718,S0081,2019-01-01,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12201406,P0718,S0081,2019-01-02,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12220495,P0718,S0081,2019-01-03,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12239681,P0718,S0081,2019-01-04,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12258984,P0718,S0081,2019-01-05,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12278221,P0718,S0081,2019-01-06,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12297423,P0718,S0081,2019-01-07,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12316675,P0718,S0081,2019-01-08,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12335979,P0718,S0081,2019-01-09,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12355332,P0718,S0081,2019-01-10,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12374698,P0718,S0081,2019-01-11,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
12394123,P0718,S0081,2019-01-12,0.0,0.0,3.0,23.75,PR14,,PR03,,,,5.0,18.0,10.0,cluster_0,H00,H0004,H000401,H00040100,H0004010026,ST03,15,C022
