Unnamed: 0,product_id,store_id,date,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,promo_discount_type_2,product_length,product_depth,product_width,cluster_id,hierarchy1_id,hierarchy2_id,hierarchy3_id,hierarchy4_id,hierarchy5_id,storetype_id,store_size,city_id
1729506,P0453,S0117,2017-05-09,0.0,0.0,21.0,3.95,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,17,C031
1743632,P0453,S0117,2017-05-10,0.0,0.0,21.0,3.95,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,17,C031
1757740,P0453,S0117,2017-05-11,0.0,0.0,21.0,3.95,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,17,C031
1771848,P0453,S0117,2017-05-12,0.0,0.0,21.0,3.95,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,17,C031
1785928,P0453,S0117,2017-05-13,0.0,0.0,21.0,3.95,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,17,C031
1800009,P0453,S0117,2017-05-14,0.0,0.0,21.0,3.95,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,17,C031
1814143,P0453,S0117,2017-05-15,0.0,0.0,21.0,3.95,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,17,C031
1828257,P0453,S0117,2017-05-16,0.0,0.0,21.0,3.95,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,17,C031
1842382,P0453,S0117,2017-05-17,0.0,0.0,21.0,3.95,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,17,C031
1856521,P0453,S0117,2017-05-18,0.0,0.0,21.0,3.95,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,17,C031
1870696,P0453,S0117,2017-05-19,0.0,0.0,21.0,3.95,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,17,C031
