Unnamed: 0,product_id,store_id,date,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,promo_discount_type_2,product_length,product_depth,product_width,cluster_id,hierarchy1_id,hierarchy2_id,hierarchy3_id,hierarchy4_id,hierarchy5_id,storetype_id,store_size,city_id
11906149,P0453,S0004,2018-12-18,0.0,0.0,43.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
11925448,P0453,S0004,2018-12-19,0.0,0.0,43.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
11944768,P0453,S0004,2018-12-20,0.0,0.0,43.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
11964098,P0453,S0004,2018-12-21,0.0,0.0,43.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
11983507,P0453,S0004,2018-12-22,0.0,0.0,43.0,8.5,PR05,veryhigh,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12002817,P0453,S0004,2018-12-23,0.0,0.0,43.0,8.5,PR05,veryhigh,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12022015,P0453,S0004,2018-12-24,1.0,3.6,42.0,8.5,PR05,veryhigh,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12041208,P0453,S0004,2018-12-25,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12060428,P0453,S0004,2018-12-26,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12079578,P0453,S0004,2018-12-27,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12098663,P0453,S0004,2018-12-28,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12117886,P0453,S0004,2018-12-29,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12137139,P0453,S0004,2018-12-30,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12156330,P0453,S0004,2018-12-31,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12175436,P0453,S0004,2019-01-01,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12194460,P0453,S0004,2019-01-02,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12213550,P0453,S0004,2019-01-03,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12232700,P0453,S0004,2019-01-04,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12251975,P0453,S0004,2019-01-05,0.0,0.0,42.0,8.5,PR05,moderate,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12271244,P0453,S0004,2019-01-06,0.0,0.0,42.0,8.5,PR05,moderate,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12290459,P0453,S0004,2019-01-07,0.0,0.0,42.0,8.5,PR05,moderate,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12309701,P0453,S0004,2019-01-08,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12329000,P0453,S0004,2019-01-09,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12348337,P0453,S0004,2019-01-10,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12367705,P0453,S0004,2019-01-11,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12387117,P0453,S0004,2019-01-12,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
12406512,P0453,S0004,2019-01-13,0.0,0.0,42.0,8.5,PR14,,PR03,,,,1.0,25.0,18.0,cluster_0,H01,H0106,H010601,H01060113,H0106011307,ST04,20,C022
